cookie_id,cross_cookie__items_history7__ref_available,cross_cookie__items_history7__mean_peer_count,cross_cookie__items_history7__max_peer_count,cross_cookie__items_history7__mean_peer_fraction,cross_cookie__items_history7__max_peer_fraction,cross_cookie__items_history7__share_seen,cross_cookie__items_history7__share_seen_ge3,cross_cookie__items_history7__peer_share_shared_ge1,cross_cookie__items_history7__peer_share_shared_ge2,cross_cookie__items_history7__max_shared_value_count,cross_cookie__items_history7__max_own_overlap_fraction,cross_cookie__items_history7__max_jaccard_shared_ge2,cross_cookie__items_same_day__mean_peer_count,cross_cookie__items_same_day__max_peer_count,cross_cookie__items_same_day__mean_peer_fraction,cross_cookie__items_same_day__max_peer_fraction,cross_cookie__items_same_day__share_seen,cross_cookie__items_same_day__share_seen_ge3,cross_cookie__items_same_day__peer_share_shared_ge1,cross_cookie__items_same_day__peer_share_shared_ge2,cross_cookie__items_same_day__max_shared_value_count,cross_cookie__items_same_day__max_own_overlap_fraction,cross_cookie__items_same_day__max_jaccard_shared_ge2
ck_465cb8ce232c7670,1.0,0.2222222222222222,1.0,4.7800004780000475e-05,0.00021510002151000216,0.2222222222222222,0.0,0.00043020004302000433,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_237508ca4fb37268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_ba4a6b9aa63964ef,1.0,0.2608695652173913,1.0,5.6113049089565776e-05,0.00021510002151000216,0.2608695652173913,0.0,0.001290600129060013,0.0,1.0,0.043478260869565216,0.0,0.043478260869565216,1.0,7.561436672967863e-05,0.0017391304347826088,0.043478260869565216,0.0,0.0017391304347826088,0.0,1.0,0.043478260869565216,0.0
ck_4802a0a7a1882c88,1.0,0.8,2.0,0.00017208001720800173,0.00043020004302000433,0.6,0.0,0.0008604000860400087,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9478dfe4114c30f6,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_5138f6c575dec64c,1.0,1.3333333333333333,2.0,0.00028680002868000285,0.00043020004302000433,1.0,0.0,0.0008604000860400087,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_aebb42afe430e2e9,1.0,1.0,1.0,0.00021510002151000216,0.00021510002151000216,1.0,0.0,0.00021510002151000216,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_004efa95555437e9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_11af112667c98394,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_44e9a18a8645c9d3,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00021510002151000216,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_2605fd571219e28d,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_dfc933493561d84f,1.0,1.3333333333333333,2.0,0.00028680002868000285,0.00043020004302000433,1.0,0.0,0.0008604000860400087,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_67674348e68d1f25,1.0,0.7,2.0,0.0001505700150570015,0.00043020004302000433,0.5,0.0,0.001505700150570015,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_dd97429277a2fa00,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00021510002151000216,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d3eab7a06eb48348,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00021510002151000216,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_0b9fcff9667ec05a,1.0,1.0,1.0,0.00021510002151000216,0.00021510002151000216,1.0,0.0,0.00043020004302000433,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_fc4bfd6e739bddea,1.0,1.5,2.0,0.00032265003226500323,0.00043020004302000433,1.0,0.0,0.0006453000645300065,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_43292f70a03ddf2b,1.0,0.6,2.0,0.0001290600129060013,0.00043020004302000433,0.5,0.0,0.001290600129060013,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_5ff6108056a3fef5,1.0,0.4,1.0,8.604000860400086e-05,0.00021510002151000216,0.4,0.0,0.0008604000860400087,0.0,1.0,0.1,0.0,0.1,1.0,0.00017391304347826088,0.0017391304347826088,0.1,0.0,0.0017391304347826088,0.0,1.0,0.1,0.0
ck_767e0be086b5f601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b8465b1a5666155b,1.0,3.0,3.0,0.0006453000645300065,0.0006453000645300065,1.0,1.0,0.0006453000645300065,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_ab2e3fc56f5b3aae,1.0,0.6666666666666666,1.0,0.00014340001434000142,0.00021510002151000216,0.6666666666666666,0.0,0.00043020004302000433,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_1833c81d693c1e07,1.0,1.25,3.0,0.0002688750268875027,0.0006453000645300065,0.75,0.16666666666666666,0.0023661002366100236,0.0006453000645300065,3.0,0.25,0.15,0.08333333333333333,1.0,0.00014492753623188405,0.0017391304347826088,0.08333333333333333,0.0,0.0017391304347826088,0.0,1.0,0.08333333333333333,0.0
ck_0308e0602b856445,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00021510002151000216,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ccbdfe744acff8bb,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_b294aa27a0b586d7,1.0,0.4,1.0,8.604000860400086e-05,0.00021510002151000216,0.4,0.0,0.00043020004302000433,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a3747201f377626d,1.0,1.2222222222222223,2.0,0.00026290002629000267,0.00043020004302000433,0.7777777777777778,0.0,0.0021510002151000217,0.00021510002151000216,2.0,0.2222222222222222,0.03076923076923077,0.3333333333333333,1.0,0.0005797101449275362,0.0017391304347826088,0.3333333333333333,0.0,0.0052173913043478265,0.0,1.0,0.1111111111111111,0.0
ck_edde1d7d1db24725,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ae3b47d6e1063704,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_3aabf5e0f4defb41,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00021510002151000216,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_f034adb57391f3d7,1.0,0.5714285714285714,2.0,0.00012291429800571552,0.00043020004302000433,0.42857142857142855,0.0,0.0008604000860400087,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0002484472049689441,0.0017391304347826088,0.14285714285714285,0.0,0.0017391304347826088,0.0,1.0,0.14285714285714285,0.0
ck_533672fb40531607,1.0,0.16666666666666666,1.0,3.5850003585000356e-05,0.00021510002151000216,0.16666666666666666,0.0,0.00021510002151000216,0.0,1.0,0.16666666666666666,0.0,0.5,2.0,0.0008695652173913044,0.0034782608695652175,0.3333333333333333,0.0,0.0052173913043478265,0.0,1.0,0.16666666666666666,0.0
ck_2a244f1ae08ef83c,1.0,0.14285714285714285,1.0,3.072857450142888e-05,0.00021510002151000216,0.14285714285714285,0.0,0.00021510002151000216,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a35d81bcc54ece2f,1.0,1.6666666666666667,4.0,0.0003585000358500036,0.0008604000860400087,0.6666666666666666,0.3333333333333333,0.0010755001075500108,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_78a61215675b38f0,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e013d88ea7939616,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00021510002151000216,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e5018f9418e0102e,1.0,0.6666666666666666,4.0,0.00014340001434000142,0.0008604000860400087,0.3333333333333333,0.1111111111111111,0.001290600129060013,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d4e024fcda401a31,1.0,1.0666666666666667,3.0,0.0002294400229440023,0.0006453000645300065,0.6,0.2,0.0034416003441600346,0.0,1.0,0.06666666666666667,0.0,0.13333333333333333,1.0,0.00023188405797101448,0.0017391304347826088,0.13333333333333333,0.0,0.0034782608695652175,0.0,1.0,0.06666666666666667,0.0
ck_f736cffbdb82db34,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_1507f5aa50cdf3a0,1.0,1.0,1.0,0.00021510002151000216,0.00021510002151000216,1.0,0.0,0.00043020004302000433,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_18270fee7c8fcee8,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_95ffa1a805a1c9d1,1.0,0.30952380952380953,3.0,6.657857808642924e-05,0.0006453000645300065,0.21428571428571427,0.047619047619047616,0.002796300279630028,0.0,1.0,0.023809523809523808,0.0,0.19047619047619047,1.0,0.0003312629399585921,0.0017391304347826088,0.19047619047619047,0.0,0.01391304347826087,0.0,1.0,0.023809523809523808,0.0
ck_11132d245b94d045,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_7b93a622e40d8b14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_3854c08d17704347,1.0,0.4,1.0,8.604000860400086e-05,0.00021510002151000216,0.4,0.0,0.00043020004302000433,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_7717fcb100dc4b5f,1.0,1.0,1.0,0.00021510002151000216,0.00021510002151000216,1.0,0.0,0.00043020004302000433,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ba54e0a1c328119b,1.0,2.1666666666666665,4.0,0.0004660500466050046,0.0008604000860400087,1.0,0.3333333333333333,0.0021510002151000217,0.00021510002151000216,4.0,0.6666666666666666,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_a7afdac4ecbf2de4,1.0,0.75,2.0,0.00016132501613250162,0.00043020004302000433,0.5,0.0,0.0006453000645300065,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_ecfb771ed2352085,1.0,0.36363636363636365,1.0,7.821818964000078e-05,0.00021510002151000216,0.36363636363636365,0.0,0.0008604000860400087,0.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_68be4fefc85a6b64,1.0,0.625,2.0,0.00013443751344375136,0.00043020004302000433,0.4375,0.0,0.0021510002151000217,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_dac7c50bd6d0148f,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00021510002151000216,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_87cf36a03bd63c24,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00043020004302000433,0.0,1.0,0.25,0.0,0.5,1.0,0.0008695652173913044,0.0017391304347826088,0.5,0.0,0.0034782608695652175,0.0,1.0,0.25,0.0
ck_8adb40b168b59d7c,1.0,0.375,2.0,8.066250806625081e-05,0.00043020004302000433,0.3125,0.0,0.001290600129060013,0.0,1.0,0.0625,0.0,0.1875,1.0,0.00032608695652173916,0.0017391304347826088,0.1875,0.0,0.0052173913043478265,0.0,1.0,0.0625,0.0
ck_8d2f62930777416b,1.0,0.8,2.0,0.00017208001720800173,0.00043020004302000433,0.6,0.0,0.0008604000860400087,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9958b58da9e3c21c,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9440335375701f44,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00021510002151000216,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_e2f88e202b6f700a,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.0006453000645300065,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_4c7c50684827a2cf,1.0,0.5,2.0,0.00010755001075500108,0.00043020004302000433,0.375,0.0,0.0008604000860400087,0.0,1.0,0.125,0.0,0.125,1.0,0.0002173913043478261,0.0017391304347826088,0.125,0.0,0.0017391304347826088,0.0,1.0,0.125,0.0
ck_8a6ea4a79b1c7a8e,1.0,1.3333333333333333,2.0,0.00028680002868000285,0.00043020004302000433,1.0,0.0,0.0008604000860400087,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_186dbff4b24a3bbf,1.0,0.4,2.0,8.604000860400086e-05,0.00043020004302000433,0.2,0.0,0.00043020004302000433,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_220fda3c11c59b6c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_3acccc69f8b1fd14,1.0,0.4,1.0,8.604000860400086e-05,0.00021510002151000216,0.4,0.0,0.00043020004302000433,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9de191bf79afd676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_6de6b1663f9457f4,1.0,0.2,1.0,4.302000430200043e-05,0.00021510002151000216,0.2,0.0,0.00021510002151000216,0.0,1.0,0.2,0.0,0.2,1.0,0.00034782608695652176,0.0017391304347826088,0.2,0.0,0.0017391304347826088,0.0,1.0,0.2,0.0
ck_062754f8b79b86e5,1.0,0.375,3.0,8.066250806625081e-05,0.0006453000645300065,0.125,0.125,0.0006453000645300065,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_aa153a89a52f7eb5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_34a6bd3be642f15c,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_9371c700d9830326,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00043020004302000433,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0002898550724637681,0.0017391304347826088,0.16666666666666666,0.0,0.0017391304347826088,0.0,1.0,0.16666666666666666,0.0
ck_a99e0c258ad7576b,1.0,0.2,1.0,4.302000430200043e-05,0.00021510002151000216,0.2,0.0,0.0008604000860400087,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_0a7ba51d626e932a,1.0,0.5,2.0,0.00010755001075500108,0.00043020004302000433,0.3333333333333333,0.0,0.0006453000645300065,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_852c50bbba1ead13,1.0,0.25,1.0,5.377500537750054e-05,0.00021510002151000216,0.25,0.0,0.00021510002151000216,0.0,1.0,0.25,0.0,0.25,1.0,0.0004347826086956522,0.0017391304347826088,0.25,0.0,0.0017391304347826088,0.0,1.0,0.25,0.0
ck_43dc13b6b6d31297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_7d81b59d615a6649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_39a3f1da060e88bf,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00021510002151000216,0.0,1.0,0.5,0.0,0.5,1.0,0.0008695652173913044,0.0017391304347826088,0.5,0.0,0.0017391304347826088,0.0,1.0,0.5,0.0
ck_6fb2d142c09ed3ed,1.0,0.2,1.0,4.302000430200043e-05,0.00021510002151000216,0.2,0.0,0.00021510002151000216,0.0,1.0,0.2,0.0,0.2,1.0,0.00034782608695652176,0.0017391304347826088,0.2,0.0,0.0017391304347826088,0.0,1.0,0.2,0.0
ck_6e5752b87324b58c,1.0,0.3333333333333333,1.0,7.170000717000071e-05,0.00021510002151000216,0.3333333333333333,0.0,0.00021510002151000216,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9441d48a12e8a4bf,1.0,0.9428571428571428,4.0,0.0002028085917094306,0.0008604000860400087,0.6,0.08571428571428572,0.006668100666810067,0.00043020004302000433,2.0,0.05714285714285714,0.03571428571428571,0.14285714285714285,2.0,0.0002484472049689441,0.0034782608695652175,0.11428571428571428,0.0,0.008695652173913044,0.0,1.0,0.02857142857142857,0.0
ck_09e9c51eb538b255,1.0,0.5,1.0,0.00010755001075500108,0.00021510002151000216,0.5,0.0,0.00043020004302000433,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_8d0cd981ed3a183a,1.0,1.6666666666666667,3.0,0.0003585000358500036,0.0006453000645300065,1.0,0.3333333333333333,0.0010755001075500108,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0005797101449275362,0.0017391304347826088,0.3333333333333333,0.0,0.0017391304347826088,0.0,1.0,0.3333333333333333,0.0
ck_57c07c45269ca8c0,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_ccfc9ab888ba933d,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9658a6ef471053f0,1.0,0.8571428571428571,2.0,0.00018437144700857326,0.00043020004302000433,0.5714285714285714,0.0,0.001290600129060013,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_dac3852758f4ea89,1.0,0.6666666666666666,2.0,0.00014340001434000142,0.00043020004302000433,0.5,0.0,0.0008604000860400087,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b1ed2278f5f14d82,1.0,0.14285714285714285,1.0,3.072857450142888e-05,0.00021510002151000216,0.14285714285714285,0.0,0.00021510002151000216,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_333544d173524f70,1.0,1.2,2.0,0.0002581200258120026,0.00043020004302000433,1.0,0.0,0.001290600129060013,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_fd4582e3853ef23f,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_614d936cef98db04,1.0,0.7,4.0,0.0001505700150570015,0.0008604000860400087,0.4,0.05,0.002796300279630028,0.00021510002151000216,2.0,0.1,0.046511627906976744,0.05,1.0,8.695652173913044e-05,0.0017391304347826088,0.05,0.0,0.0017391304347826088,0.0,1.0,0.05,0.0
ck_6bc351a3d57aac54,1.0,1.5,4.0,0.00032265003226500323,0.0008604000860400087,0.75,0.25,0.001290600129060013,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_af5842fa7202ff25,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_81307759252571be,1.0,1.0,1.0,0.00021510002151000216,0.00021510002151000216,1.0,0.0,0.00021510002151000216,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_b4d2f02d2cd45720,1.0,1.1428571428571428,3.0,0.00024582859601143104,0.0006453000645300065,0.7142857142857143,0.14285714285714285,0.001290600129060013,0.00043020004302000433,2.0,0.2857142857142857,0.07407407407407407,0.2857142857142857,1.0,0.0004968944099378882,0.0017391304347826088,0.2857142857142857,0.0,0.0034782608695652175,0.0,1.0,0.14285714285714285,0.0
ck_1bd753a4681946c8,1.0,0.2857142857142857,2.0,6.145714900285776e-05,0.00043020004302000433,0.21428571428571427,0.0,0.0008604000860400087,0.0,1.0,0.07142857142857142,0.0,0.21428571428571427,2.0,0.0003726708074534161,0.0034782608695652175,0.14285714285714285,0.0,0.0052173913043478265,0.0,1.0,0.07142857142857142,0.0
ck_46d8c029d46867b2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_b7da6640fa2f49cf,1.0,1.25,4.0,0.0002688750268875027,0.0008604000860400087,0.5,0.25,0.0010755001075500108,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_9ea3d5a5a91fef9f,1.0,0.2,1.0,4.302000430200043e-05,0.00021510002151000216,0.2,0.0,0.00021510002151000216,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_7b922518f667f76a,1.0,0.5555555555555556,2.0,0.0001195000119500012,0.00043020004302000433,0.3333333333333333,0.0,0.0010755001075500108,0.0,1.0,0.1111111111111111,0.0,0.1111111111111111,1.0,0.0001932367149758454,0.0017391304347826088,0.1111111111111111,0.0,0.0017391304347826088,0.0,1.0,0.1111111111111111,0.0
ck_2a5b31594206eb30,1.0,0.16666666666666666,1.0,3.5850003585000356e-05,0.00021510002151000216,0.16666666666666666,0.0,0.00021510002151000216,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_d9506476ad3f9e08,1.0,0.8,3.0,0.00017208001720800173,0.0006453000645300065,0.4,0.2,0.0008604000860400087,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck_c8791f7ebd4d93c7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
ck_b5a3e20fd210017d,1.0,0.7142857142857143,2.0,0.0001536428725071444,0.00043020004302000433,0.5714285714285714,0.0,0.0010755001075500108,0.0,1.0,0.14285714285714285,0.0,0.14285714285714285,1.0,0.0002484472049689441,0.0017391304347826088,0.14285714285714285,0.0,0.0017391304347826088,0.0,1.0,0.14285714285714285,0.0
ck_8e54386f4fe22cad,1.0,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,
ck_75296704f5806f56,1.0,0.75,3.0,0.00016132501613250162,0.0006453000645300065,0.25,0.25,0.0006453000645300065,0.0,1.0,0.25,0.0,0.25,1.0,0.0004347826086956522,0.0017391304347826088,0.25,0.0,0.0017391304347826088,0.0,1.0,0.25,0.0
ck_0fbbc7a6af300368,1.0,0.6,1.0,0.0001290600129060013,0.00021510002151000216,0.6,0.0,0.0006453000645300065,0.0,1.0,0.2,0.0,0.2,1.0,0.00034782608695652176,0.0017391304347826088,0.2,0.0,0.0017391304347826088,0.0,1.0,0.2,0.0
ck_d19bf4dc0627113d,1.0,0.7142857142857143,3.0,0.0001536428725071444,0.0006453000645300065,0.5,0.07142857142857142,0.0021510002151000217,0.0,1.0,0.07142857142857142,0.0,0.07142857142857142,1.0,0.00012422360248447205,0.0017391304347826088,0.07142857142857142,0.0,0.0017391304347826088,0.0,1.0,0.07142857142857142,0.0
